primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,class_name,inat_taxon_id,author,license,rating,url,filename,collection
rubthr1,[],['song'],-24.2759,-48.4181,Turdus rufiventris,Rufous-bellied Thrush,Aves,12738.0,Antonio Silveira,by-nc-sa,3.0,https://xeno-canto.org/144561/download,train_audio/rubthr1/XC144561.ogg,XC
epaori4,[],"['call', ' imitation', ' song', ' subsong']",-31.8644,-58.2102,Icterus pyrrhopterus,Variable Oriole,Aves,72954.0,Guillermo Treboux,by-nc-sa,4.0,https://xeno-canto.org/898626/download,train_audio/epaori4/XC898626.ogg,XC
rubthr1,[],['song'],-22.5795,-45.2658,Turdus rufiventris,Rufous-bellied Thrush,Aves,12738.0,Rodrigo Dela Rosa,by-nc-sa,4.0,https://xeno-canto.org/210713/download,train_audio/rubthr1/XC210713.ogg,XC
scadov1,[],['growls'],-13.9267,-38.9654,Columbina squammata,Scaled Dove,Aves,3564.0,Jeremy Minns,by-nc-sa,4.0,https://xeno-canto.org/85410/download,train_audio/scadov1/XC85410.ogg,XC
squcuc1,[],['alarm call'],-16.5471,-49.1516,Piaya cayana,Common Squirrel-Cuckoo,Aves,1758.0,Nunes D´Acosta,by-nc-sa,5.0,https://xeno-canto.org/727894/download,train_audio/squcuc1/XC727894.ogg,XC
relser1,"['rutjac1', 'whtdov']","['duet', ' song']",-13.3725,-47.327,Cariama cristata,Red-legged Seriema,Aves,14.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,2.5,https://xeno-canto.org/793180/download,train_audio/relser1/XC793180.ogg,XC
undtin1,"['rutjac1', 'ashgre1']",['song'],-16.0538,-49.604,Crypturellus undulatus,Undulated Tinamou,Aves,20592.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,4.5,https://xeno-canto.org/715896/download,train_audio/undtin1/XC715896.ogg,XC
shshaw,[],[],56.7395,-111.4415,Accipiter striatus,Sharp-shinned Hawk,Aves,5097.0,Gone But Not Forgotten - R.I.P,cc-by-nc,0.0,https://static.inaturalist.org/sounds/410700.mp3?1651279760,train_audio/shshaw/iNat410700.ogg,iNat
greyel,[],['flight call'],32.5547,-117.0634,Tringa melanoleuca,Greater Yellowlegs,Aves,3892.0,Paul Marvin,by-nc-sa,4.0,https://xeno-canto.org/450987/download,train_audio/greyel/XC450987.ogg,XC
limpki,[],[],28.7104,-81.274,Aramus guarauna,Limpkin,Aves,7.0,Christopher Hensel,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1237242.wav?1729794700,train_audio/limpki/iNat1237242.ogg,iNat
sibtan2,[],['song'],4.422,-72.6301,Ramphocelus carbo,Silver-beaked Tanager,Aves,10056.0,David Ricardo Rodríguez-Villamil,by-nc-sa,4.0,https://xeno-canto.org/974510/download,train_audio/sibtan2/XC974510.ogg,XC
sobtyr1,[],['call'],-21.7924,-43.4317,Camptostoma obsoletum,Southern Beardless Tyrannulet,Aves,16972.0,Marcelo Müller,by-nc-sa,4.0,https://xeno-canto.org/407329/download,train_audio/sobtyr1/XC407329.ogg,XC
strcuc1,[],[],8.8799,-79.7379,Tapera naevia,Striped Cuckoo,Aves,1989.0,Domiciano Alveo,cc-by-nc,0.0,https://static.inaturalist.org/sounds/448777.wav?1653329300,train_audio/strcuc1/iNat448777.ogg,iNat
coffal1,[],[],17.4868,-92.0478,Micrastur semitorquatus,Collared Forest-Falcon,Aves,4698.0,Arturo Benavides,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1491283.wav?1748498814,train_audio/coffal1/iNat1491283.ogg,iNat
bncfly,[],['call'],27.0262,-108.9761,Myiarchus tyrannulus,Brown-crested Flycatcher,Aves,16016.0,Richard E. Webster,by-nc-sa,5.0,https://xeno-canto.org/441516/download,train_audio/bncfly/XC441516.ogg,XC
orwpar,['whtdov'],"['flight call', ' song']",-16.5089,-49.0068,Amazona amazonica,Orange-winged Amazon,Aves,18982.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,4.5,https://xeno-canto.org/477135/download,train_audio/orwpar/XC477135.ogg,XC
whtdov,[],[],-36.9543,-56.967,Leptotila verreauxi,White-tipped Dove,Aves,3280.0,GUSTAVO PASCUAS,cc-by-nc,0.0,https://static.inaturalist.org/sounds/588893.mp3?1674675011,train_audio/whtdov/iNat588893.ogg,iNat
bbwduc,[],['song'],-21.854,-47.4925,Dendrocygna autumnalis,Black-bellied Whistling Duck,Aves,6893.0,Fernando Igor de Godoy,by-nc-sa,4.0,https://xeno-canto.org/186235/download,train_audio/bbwduc/XC186235.ogg,XC
fotfly,[],['song'],-20.79,-42.8882,Tyrannus savana,Fork-tailed Flycatcher,Aves,16793.0,Noé Eiterer,by-nc-sa,4.0,https://xeno-canto.org/115604/download,train_audio/fotfly/XC115604.ogg,XC
linwoo1,"['yeofly1', 'rufgna3']","['drumming', ' song']",-15.565,-40.4213,Dryocopus lineatus,Lineated Woodpecker,Aves,17858.0,Roney Souza,by-nc-sa,3.5,https://xeno-canto.org/340286/download,train_audio/linwoo1/XC340286.ogg,XC
paltan1,[],[],4.6587,-74.1288,Thraupis palmarum,Palm Tanager,Aves,10297.0,Fundación Dodo Colombia,cc-by-nc,0.0,https://static.inaturalist.org/sounds/310386.m4a?1632795458,train_audio/paltan1/iNat310386.ogg,iNat
trokin,[],[],-35.6291,-59.6291,Tyrannus melancholicus,Tropical Kingbird,Aves,16787.0,Geografiaargentina,cc-by-nc,0.0,https://static.inaturalist.org/sounds/158956.mp3?1610824070,train_audio/trokin/iNat158956.ogg,iNat
blchaw1,[],['call'],-17.3646,-56.7749,Busarellus nigricollis,Black-collared Hawk,Aves,5346.0,Bobby Wilcox,by-nc-sa,4.0,https://xeno-canto.org/901837/download,train_audio/blchaw1/XC901837.ogg,XC
glteme1,"['whtdov', 'sibtan2', 'masgna1', 'roahaw', 'grekis', 'bkcdon']","['call', ' flight call']",-6.7131,-47.017,Chionomesa fimbriata,Glittering-throated Emerald,Aves,1289639.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,1.5,https://xeno-canto.org/816976/download,train_audio/glteme1/XC816976.ogg,XC
pirfly1,[],['call'],8.4015,-83.3427,Legatus leucophaius,Piratic Flycatcher,Aves,17312.0,Marcelo Araya-Salas,by-nc-sa,4.0,https://xeno-canto.org/153983/download,train_audio/pirfly1/XC153983.ogg,XC
strher2,[],['call'],27.3443,35.6932,Butorides striata,Striated Heron,Aves,62528.0,David Darrell-Lambert,by-nc-sa,5.0,https://xeno-canto.org/988856/download,train_audio/strher2/XC988856.ogg,XC
mabpar,[],[],-25.3851,-49.0157,Pyrrhura frontalis,Maroon-bellied Parakeet,Aves,19162.0,Maria Silvia Pitman,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1624194.m4a?1756898709,train_audio/mabpar/iNat1624194.ogg,iNat
banana,[],[],18.3998,-66.0422,Coereba flaveola,Bananaquit,Aves,10199.0,Delianie Negrón,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1371833.m4a?1744475451,train_audio/banana/iNat1371833.ogg,iNat
sobtyr1,[],[],4.2829,-52.2854,Camptostoma obsoletum,Southern Beardless Tyrannulet,Aves,16972.0,Guillaume Delaitre,cc-by,0.0,https://static.inaturalist.org/sounds/1691179.wav?1762819268,train_audio/sobtyr1/iNat1691179.ogg,iNat
banana,[],['song'],8.6429,-80.1289,Coereba flaveola,Bananaquit,Aves,10199.0,Yoann Blanchon,by-nc-sa,5.0,https://xeno-canto.org/538271/download,train_audio/banana/XC538271.ogg,XC
gycwor1,[],[],-34.383,-58.5801,Aramides cajaneus,Grey-cowled Wood Rail,Aves,513889.0,Naelin,cc-by,0.0,https://static.inaturalist.org/sounds/907326.wav?1708876738,train_audio/gycwor1/iNat907326.ogg,iNat
flawar1,['plasla1'],"['call', ' song']",-15.8195,-48.9861,Myiothlypis flaveola,Flavescent Warbler,Aves,201223.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,4.5,https://xeno-canto.org/1006629/download,train_audio/flawar1/XC1006629.ogg,XC
eulfly1,[],['call'],-23.375,-46.4883,Lathrotriccus euleri,Euler's Flycatcher,Aves,17231.0,Dante Buzzetti,by-nc-sa,4.0,https://xeno-canto.org/1002598/download,train_audio/eulfly1/XC1002598.ogg,XC
crbthr1,[],[],-33.3633,-56.5183,Turdus amaurochalinus,Creamy-bellied Thrush,Aves,12710.0,Javier Piquillén,cc-by-nc,0.0,https://static.inaturalist.org/sounds/850837.mp3?1700925987,train_audio/crbthr1/iNat850837.ogg,iNat
fepowl,['compot1'],"['song', ' nyctibeus griseus']",0.4926,-76.4902,Glaucidium brasilianum,Ferruginous Pygmy Owl,Aves,19822.0,Luisa Fernanda Chavez Paz,by-nc-sa,4.5,https://xeno-canto.org/496927/download,train_audio/fepowl/XC496927.ogg,XC
plcjay1,[],[],-31.7366,-60.8423,Cyanocorax chrysops,Plush-crested Jay,Aves,8484.0,Leonardo Adrián LEIVA,cc-by-nc,0.0,https://static.inaturalist.org/sounds/173044.mp3?1615905112,train_audio/plcjay1/iNat173044.ogg,iNat
soulap1,[],[],-3.5107,-46.8273,Vanellus chilensis,Southern Lapwing,Aves,4867.0,Gustavo Gonsioroski,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1676193.m4a?1761294801,train_audio/soulap1/iNat1676193.ogg,iNat
bobfly1,[],[],-25.534,-54.1338,Megarynchus pitangua,Boat-billed Flycatcher,Aves,16737.0,Gonzalo Diaz,cc-by-nc,0.0,https://static.inaturalist.org/sounds/587240.mp3?1674340056,train_audio/bobfly1/iNat587240.ogg,iNat
yebela1,[],"['call', ' dawn song', ' song']",8.9378,-79.5528,Elaenia flavogaster,Yellow-bellied Elaenia,Aves,16714.0,Mike Nelson,by-nc-sa,4.0,https://xeno-canto.org/47089/download,train_audio/yebela1/XC47089.ogg,XC
fusfly1,[],[],-22.9248,-43.2687,Cnemotriccus fuscatus,Fuscous Flycatcher,Aves,17076.0,Claudio Martins de Souza,cc-by-nc,0.0,https://static.inaturalist.org/sounds/282236.mp3?1627256728,train_audio/fusfly1/iNat282236.ogg,iNat
redjun,[],['song'],12.8469,99.5799,Gallus gallus,Red Junglefowl,Aves,882.0,Qin Huang,by-nc-sa,4.0,https://xeno-canto.org/303546/download,train_audio/redjun/XC303546.ogg,XC
y00678,[],['call'],-1.884,-80.287,Caracara plancus,Crested Caracara,Aves,4715.0,Niels Krabbe,by-nc-sa,5.0,https://xeno-canto.org/414316/download,train_audio/y00678/XC414316.ogg,XC
whtdov,[],['song'],-6.3761,-47.1085,Leptotila verreauxi,White-tipped Dove,Aves,3280.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,5.0,https://xeno-canto.org/769533/download,train_audio/whtdov/XC769533.ogg,XC
linwoo1,[],[],-9.626,-35.7363,Dryocopus lineatus,Lineated Woodpecker,Aves,17858.0,ricardofilgueiras,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1266239.m4a?1734021404,train_audio/linwoo1/iNat1266239.ogg,iNat
bucmot4,[],"['call', ' song']",-0.4667,-76.8334,Momotus momota,Amazonian Motmot,Aves,204447.0,Nick Athanas,by-nc-sa,4.0,https://xeno-canto.org/46539/download,train_audio/bucmot4/XC46539.ogg,XC
bbwduc,[],['call'],20.3413,-105.35,Dendrocygna autumnalis,Black-bellied Whistling Duck,Aves,6893.0,David Bradley,by-nc-sa,2.0,https://xeno-canto.org/514066/download,train_audio/bbwduc/XC514066.ogg,XC
scther1,[],[],-14.3836,-40.1652,Phaethornis eurynome,Scale-throated Hermit,Aves,5622.0,Luciano Bernardes,cc-by-nc,0.0,https://static.inaturalist.org/sounds/354462.mp3?1644180224,train_audio/scther1/iNat354462.ogg,iNat
sofspi1,['yecpar'],['song'],-16.4456,-51.1201,Synallaxis frontalis,Sooty-fronted Spinetail,Aves,10996.0,Daniel Blamires,by-nc-sa,2.5,https://xeno-canto.org/976881/download,train_audio/sofspi1/XC976881.ogg,XC
grekis,[],['song'],10.469,-66.8362,Pitangus sulphuratus,Great Kiskadee,Aves,16956.0,Rafael Gianni,by-nc-sa,5.0,https://xeno-canto.org/621704/download,train_audio/grekis/XC621704.ogg,XC
souscr1,[],['flight call'],-29.1757,-49.6727,Chauna torquata,Southern Screamer,Aves,6910.0,João Gava Just,by-nc-sa,4.0,https://xeno-canto.org/200148/download,train_audio/souscr1/XC200148.ogg,XC
litcuc2,['sibtan2'],['song'],-2.1206,-50.5131,Coccycua minuta,Little Cuckoo,Aves,72740.0,Sidnei Dantas,by-nc-sa,3.5,https://xeno-canto.org/266610/download,train_audio/litcuc2/XC266610.ogg,XC
compau,[],[],-0.4375,-76.2784,Nyctidromus albicollis,Pauraque,Aves,19627.0,Christoph Moning,cc-by,0.0,https://static.inaturalist.org/sounds/337908.mp3?1639663866,train_audio/compau/iNat337908.ogg,iNat
camfli1,[],['alarm call'],-21.2339,-44.9777,Colaptes campestris,Campo Flicker,Aves,18262.0,Kassius Santos,by-nc-sa,5.0,https://xeno-canto.org/234759/download,train_audio/camfli1/XC234759.ogg,XC
soulap1,[],"['call', ' calls']",0.199,-78.23,Vanellus chilensis,Southern Lapwing,Aves,4867.0,Jonas Nilsson,by-nc-sa,5.0,https://xeno-canto.org/262867/download,train_audio/soulap1/XC262867.ogg,XC
litcuc2,['yecpar'],['song'],-16.6003,-49.2802,Coccycua minuta,Little Cuckoo,Aves,72740.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,1.5,https://xeno-canto.org/524344/download,train_audio/litcuc2/XC524344.ogg,XC
pabspi1,[],['song'],4.379,-72.737,Synallaxis albescens,Pale-breasted Spinetail,Aves,10999.0,Alejandra Moreno Rojas ,by-nc-sa,4.0,https://xeno-canto.org/959658/download,train_audio/pabspi1/XC959658.ogg,XC
litnig1,[],['song'],-9.5349,-37.3293,Setopagis parvula,Little Nightjar,Aves,367507.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,5.0,https://xeno-canto.org/697005/download,train_audio/litnig1/XC697005.ogg,XC
soulap1,[],[],4.6,-74.1729,Vanellus chilensis,Southern Lapwing,Aves,4867.0,nmzuluaga,cc-by-nc,0.0,https://static.inaturalist.org/sounds/661722.m4a?1682716442,train_audio/soulap1/iNat661722.ogg,iNat
swthum1,"['whtdov', 'undtin1']",['call'],-14.209,-65.015,Eupetomena macroura,Swallow-tailed Hummingbird,Aves,6065.0,Jacob Wijpkema,by-nc-sa,3.5,https://xeno-canto.org/1063973/download,train_audio/swthum1/XC1063973.ogg,XC
stbwoo2,[],['call'],-6.1802,-50.2968,Dendroplex picus,Straight-billed Woodcreeper,Aves,72806.0,GABRIEL LEITE,by-nc-sa,4.0,https://xeno-canto.org/118994/download,train_audio/stbwoo2/XC118994.ogg,XC
pabspi1,[],[],-31.3182,-64.4998,Synallaxis albescens,Pale-breasted Spinetail,Aves,10999.0,Tomás Carranza Perales,cc-by,0.0,https://static.inaturalist.org/sounds/333569.m4a?1638226005,train_audio/pabspi1/iNat333569.ogg,iNat
pirfly1,[],['call'],-23.375,-46.4883,Legatus leucophaius,Piratic Flycatcher,Aves,17312.0,Dante Buzzetti,by-nc-sa,4.0,https://xeno-canto.org/895859/download,train_audio/pirfly1/XC895859.ogg,XC
rinkin1,[],['call'],10.6874,-84.1804,Megaceryle torquata,Ringed Kingfisher,Aves,2552.0,Alain Malengreau,by-nc-sa,3.0,https://xeno-canto.org/580724/download,train_audio/rinkin1/XC580724.ogg,XC
brnowl,[],[],33.5948,-117.7527,Tyto furcata,American Barn Owl,Aves,1578502.0,verans,cc-by-nc,0.0,https://static.inaturalist.org/sounds/247197.m4a?1623052677,train_audio/brnowl/iNat247197.ogg,iNat
giwrai1,[],[],-27.3896,-58.9835,Aramides ypecaha,Giant Wood Rail,Aves,460.0,Unknown,cc-by-nc,0.0,https://static.inaturalist.org/sounds/557889.m4a?1667355546,train_audio/giwrai1/iNat557889.ogg,iNat
pluibi1,[],['dawn song'],-20.0869,-56.6145,Theristicus caerulescens,Plumbeous Ibis,Aves,3768.0,András Schmidt,by-nc-sa,5.0,https://xeno-canto.org/699638/download,train_audio/pluibi1/XC699638.ogg,XC
greela,['plasla1'],"['alarm call', ' call']",-12.6171,-41.3734,Myiopagis viridicata,Greenish Elaenia,Aves,16892.0,Ciro Albano,by-nc-sa,4.5,https://xeno-canto.org/578501/download,train_audio/greela/XC578501.ogg,XC
sibtan2,[],"['call', ' flight call', ' calls', ' flight calls']",-0.472,-76.459,Ramphocelus carbo,Silver-beaked Tanager,Aves,10056.0,John V. Moore,by-nc-sa,5.0,https://xeno-canto.org/259698/download,train_audio/sibtan2/XC259698.ogg,XC
rivwar1,[],['song'],-24.1038,-46.7461,Myiothlypis rivularis,Riverbank Warbler,Aves,145267.0,Robson Silva e Silva,by-nc-sa,5.0,https://xeno-canto.org/347930/download,train_audio/rivwar1/XC347930.ogg,XC
scadov1,['saffin'],['song'],-16.0538,-49.604,Columbina squammata,Scaled Dove,Aves,3564.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,4.5,https://xeno-canto.org/699653/download,train_audio/scadov1/XC699653.ogg,XC
sobtyr1,"['glteme1', 'soulap1']","['call', ' song']",-14.625,-49.0051,Camptostoma obsoletum,Southern Beardless Tyrannulet,Aves,16972.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,1.5,https://xeno-canto.org/722109/download,train_audio/sobtyr1/XC722109.ogg,XC
sofspi1,[],[],-31.6079,-60.7245,Synallaxis frontalis,Sooty-fronted Spinetail,Aves,10996.0,Eduardo Luis Beltrocco,cc-by,0.0,https://static.inaturalist.org/sounds/766954.m4a?1689168314,train_audio/sofspi1/iNat766954.ogg,iNat
strcuc1,[],"['song', ' Song 2. ""Atípico"".']",10.3368,-73.4731,Tapera naevia,Striped Cuckoo,Aves,1989.0,Sergio Chaparro-Herrera,by-nc-sa,5.0,https://xeno-canto.org/952517/download,train_audio/strcuc1/XC952517.ogg,XC
banana,[],[],18.0413,-65.8776,Coereba flaveola,Bananaquit,Aves,10199.0,Angel D Vega,cc-by-nc,0.0,https://static.inaturalist.org/sounds/347546.m4a?1642543117,train_audio/banana/iNat347546.ogg,iNat
bucmot4,[],[],0.2119,-72.4175,Momotus momota,Amazonian Motmot,Aves,204447.0,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),by-nc-sa,0.0,https://xeno-canto.org/525590/download,train_audio/bucmot4/XC525590.ogg,XC
masgna1,[],['song'],-18.0297,-47.8847,Polioptila dumicola,Masked Gnatcatcher,Aves,7509.0,Crizanto B. De-Carvalho,by-nc-sa,5.0,https://xeno-canto.org/433930/download,train_audio/masgna1/XC433930.ogg,XC
ruther1,[],"['call', ' calls']",-0.675,-76.376,Tigrisoma lineatum,Rufescent Tiger Heron,Aves,5048.0,Robert S. Ridgely,by-nc-sa,3.0,https://xeno-canto.org/274912/download,train_audio/ruther1/XC274912.ogg,XC
banana,[],['song'],-14.134,-47.514,Coereba flaveola,Bananaquit,Aves,10199.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,4.0,https://xeno-canto.org/659497/download,train_audio/banana/XC659497.ogg,XC
undtin1,[],['song'],-16.6003,-49.2802,Crypturellus undulatus,Undulated Tinamou,Aves,20592.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,5.0,https://xeno-canto.org/518786/download,train_audio/undtin1/XC518786.ogg,XC
banana,[],[],18.3408,-65.7635,Coereba flaveola,Bananaquit,Aves,10199.0,abqtree,cc-by-nc,0.0,https://static.inaturalist.org/sounds/928040.m4a?1710394023,train_audio/banana/iNat928040.ogg,iNat
oliwoo1,[],[],-23.4548,-46.6365,Sittasomus griseicapillus,Olivaceous Woodcreeper,Aves,11511.0,Observações Naturalistas | Bruno Uehara,cc-by-nc,0.0,https://static.inaturalist.org/sounds/532187.mp3?1662577925,train_audio/oliwoo1/iNat532187.ogg,iNat
giwrai1,[],[],-31.6084,-60.7243,Aramides ypecaha,Giant Wood Rail,Aves,460.0,Eduardo Luis Beltrocco,cc-by,0.0,https://static.inaturalist.org/sounds/417452.m4a?1651430549,train_audio/giwrai1/iNat417452.ogg,iNat
bufpar,['whtdov'],['call'],-24.242,-64.15,Amazona aestiva,Turquoise-fronted Amazon,Aves,18978.0,Niels Krabbe,by-nc-sa,4.5,https://xeno-canto.org/503398/download,train_audio/bufpar/XC503398.ogg,XC
grepot1,[],['?'],6.5584,-71.131,Nyctibius grandis,Great Potoo,Aves,19680.0,Victor Vanegas,by-nc-sa,3.0,https://xeno-canto.org/441078/download,train_audio/grepot1/XC441078.ogg,XC
rufhor2,[],['song'],-17.9513,-63.1543,Furnarius rufus,Rufous Hornero,Aves,11275.0,Guy Kirwan,by-nc-sa,4.0,https://xeno-canto.org/351054/download,train_audio/rufhor2/XC351054.ogg,XC
swtman1,['souant1'],"['call', ' song', ' subsong']",-26.4268,-53.8265,Chiroxiphia caudata,Swallow-tailed Manakin,Aves,14306.0,Luis Seko Pradier,by-nc-sa,3.5,https://xeno-canto.org/897604/download,train_audio/swtman1/XC897604.ogg,XC
greyel,[],[],55.6326,-111.0437,Tringa melanoleuca,Greater Yellowlegs,Aves,3892.0,David Scott,cc-by-nc,0.0,https://static.inaturalist.org/sounds/249416.wav?1623276009,train_audio/greyel/iNat249416.ogg,iNat
compau,[],[],10.4304,-84.0046,Nyctidromus albicollis,Pauraque,Aves,19627.0,John D Reynolds,cc-by-nc,0.0,https://static.inaturalist.org/sounds/384598.m4a?1649023070,train_audio/compau/iNat384598.ogg,iNat
yecmac,"['swthum1', 'paltan1', 'rufhor2', 'yecpar', 'chobla1']",['call'],-14.1136,-64.9325,Primolius auricollis,Golden-collared Macaw,Aves,73272.0,Dan Lane,by-nc-sa,4.5,https://xeno-canto.org/148972/download,train_audio/yecmac/XC148972.ogg,XC
spispi1,[],[],-34.3684,-58.5798,Synallaxis spixi,Spix's Spinetail,Aves,10915.0,Unknown,cc-by-nc,0.0,https://static.inaturalist.org/sounds/709822.wav?1684870407,train_audio/spispi1/iNat709822.ogg,iNat
osprey,[],[],38.6796,-77.1536,Pandion haliaetus,Osprey,Aves,116999.0,adrtfgybhju,cc-by-nc,0.0,https://static.inaturalist.org/sounds/646064.m4a?1681675085,train_audio/osprey/iNat646064.ogg,iNat
gycwor1,[],['song'],-22.5939,-43.4347,Aramides cajaneus,Grey-cowled Wood Rail,Aves,513889.0,Odirlei Vieira da Fonseca,by-nc-sa,5.0,https://xeno-canto.org/352281/download,train_audio/gycwor1/XC352281.ogg,XC
rufnig1,[],['song'],-27.4724,-55.6862,Antrostomus rufus,Rufous Nightjar,Aves,201066.0,Luis Seko Pradier,by-nc-sa,5.0,https://xeno-canto.org/645524/download,train_audio/rufnig1/XC645524.ogg,XC
bufpar,"['grasal3', 'yecpar']","['call', ' calls', ' perched']",-17.3986,-44.8068,Amazona aestiva,Turquoise-fronted Amazon,Aves,18978.0,Jeremy Minns,by-nc-sa,3.5,https://xeno-canto.org/84831/download,train_audio/bufpar/XC84831.ogg,XC
chbmoc1,[],['song'],-13.3725,-47.327,Mimus saturninus,Chalk-browed Mockingbird,Aves,14878.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,5.0,https://xeno-canto.org/793177/download,train_audio/chbmoc1/XC793177.ogg,XC
gycwor1,[],[],-27.6908,-64.2872,Aramides cajaneus,Grey-cowled Wood Rail,Aves,513889.0,Jose Luis Navarro,cc-by,0.0,https://static.inaturalist.org/sounds/1035247.wav?1715559091,train_audio/gycwor1/iNat1035247.ogg,iNat
pirfly1,[],['song'],-15.6421,-57.1899,Legatus leucophaius,Piratic Flycatcher,Aves,17312.0,Breno Dias Vitorino,by-nc-sa,4.0,https://xeno-canto.org/401102/download,train_audio/pirfly1/XC401102.ogg,XC
barant1,"['sofspi1', 'ruftho1', 'palhor3', 'relser1']",['song'],-14.5688,-40.3242,Thamnophilus doliatus,Barred Antshrike,Aves,15764.0,Mateus Gonçalves Santos ,by-nc-sa,4.5,https://xeno-canto.org/812923/download,train_audio/barant1/XC812923.ogg,XC
astcra1,[],['voz de contacto de adulto.'],-27.5302,-56.6027,Mustelirallus albicollis,Ash-throated Crake,Aves,508907.0,Nestor Fariña,by-nc-sa,4.0,https://xeno-canto.org/381493/download,train_audio/astcra1/XC381493.ogg,XC
mabpar,[],['flight call'],-28.2095,-49.4103,Pyrrhura frontalis,Maroon-bellied Parakeet,Aves,19162.0,João Gava Just,by-nc-sa,4.0,https://xeno-canto.org/187806/download,train_audio/mabpar/XC187806.ogg,XC
fusfly1,[],[],-25.5338,-54.1348,Cnemotriccus fuscatus,Fuscous Flycatcher,Aves,17076.0,Guille Ivan Spajic,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1485377.wav?1748232105,train_audio/fusfly1/iNat1485377.ogg,iNat
pirfly1,[],[],-25.534,-54.1341,Legatus leucophaius,Piratic Flycatcher,Aves,17312.0,Pablo Alejandro Pla,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1561681.wav?1752075494,train_audio/pirfly1/iNat1561681.ogg,iNat
astcra1,[],['song'],-23.3737,-51.0041,Mustelirallus albicollis,Ash-throated Crake,Aves,508907.0,Guilherme Willrich,by-nc-sa,4.0,https://xeno-canto.org/370480/download,train_audio/astcra1/XC370480.ogg,XC
socfly1,[],[],19.2271,-104.713,Myiozetetes similis,Social Flycatcher,Aves,16842.0,Efraín Octavio Aguilar Pérez,cc-by-nc,0.0,https://static.inaturalist.org/sounds/920538.mp3?1709818127,train_audio/socfly1/iNat920538.ogg,iNat
whtdov,[],['wing noise'],26.1253,-97.9532,Leptotila verreauxi,White-tipped Dove,Aves,3280.0,Paul Marvin,by-nc-sa,3.0,https://xeno-canto.org/452786/download,train_audio/whtdov/XC452786.ogg,XC
oliwoo1,"['swtman1', 'rufgna3']",['call'],-23.6156,-45.7744,Sittasomus griseicapillus,Olivaceous Woodcreeper,Aves,11511.0,Augusto Matheus dos Santos,by-nc-sa,3.5,https://xeno-canto.org/940199/download,train_audio/oliwoo1/XC940199.ogg,XC
rutjac1,[],[],10.4802,-66.8808,Galbula ruficauda,Rufous-tailed Jacamar,Aves,1468.0,Alejandro Luy,cc-by-nc,0.0,https://static.inaturalist.org/sounds/896888.mp3?1707873134,train_audio/rutjac1/iNat896888.ogg,iNat
spbant3,[],['song'],-27.0441,-53.6273,Hypoedaleus guttatus,Spot-backed Antshrike,Aves,15959.0,Kauê Werner,by-nc-sa,5.0,https://xeno-canto.org/982871/download,train_audio/spbant3/XC982871.ogg,XC
paltan1,"['ragmac1', 'gretho2']","['call', ' subsong']",-7.1545,-48.6915,Thraupis palmarum,Palm Tanager,Aves,10297.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,4.5,https://xeno-canto.org/1035516/download,train_audio/paltan1/XC1035516.ogg,XC
squcuc1,[],['song'],-13.8891,-50.1832,Piaya cayana,Common Squirrel-Cuckoo,Aves,1758.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,5.0,https://xeno-canto.org/901539/download,train_audio/squcuc1/XC901539.ogg,XC
rumfly1,[],['song'],-22.9081,-52.1038,Myiozetetes cayanensis,Rusty-margined Flycatcher,Aves,16833.0,Douglas Meyer,by-nc-sa,5.0,https://xeno-canto.org/778754/download,train_audio/rumfly1/XC778754.ogg,XC
yeofly1,[],['call'],10.8333,-85.6667,Tolmomyias sulphurescens,Yellow-olive Flatbill,Aves,16567.0,Albert Lastukhin,by-nc-sa,4.0,https://xeno-canto.org/375962/download,train_audio/yeofly1/XC375962.ogg,XC
